,tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,dog_stage,stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,id,retweet_count,favorite_count
45,882268110199369728,2017-07-04 16:01:23+00:00,Twitter for iPhone,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 https://t.co/fYP5RlutfA,10,10,Alfy,,,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,1,Golden Retriever,0.762211,True,Labrador Retriever,0.0989848999999999,True,Cocker Spaniel,0.0171995,True,8.822681101993697e+17,9724.0,39510.0
46,882045870035918850,2017-07-04 01:18:17+00:00,Twitter for iPhone,"This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy Koko https://t.co/zeDpnsKX7w",10,10,Koko,,,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,1,Web Site,0.949591,False,Dhole,0.0173258,False,Golden Retriever,0.00694063,True,8.820458700359188e+17,4112.0,25973.0
47,881906580714921986,2017-07-03 16:04:48+00:00,Twitter for iPhone,This is Rey. He's a Benebop Cumberfloof. 12/10 dangerously pettable https://t.co/503CgWbhxQ,10,10,Rey,,,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,1,Weimaraner,0.291539,True,Chesapeake Bay Retriever,0.278966,True,Koala,0.127017,False,8.81906580714922e+17,2882.0,21640.0
48,881666595344535552,2017-07-03 00:11:11+00:00,Twitter for iPhone,This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. 13/10 would boop intensely https://t.co/7CSWCl8I6s,10,10,Gary,,,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,1,Saluki,0.529012,True,Afghan Hound,0.250003,True,Golden Retriever,0.160739,True,8.816665953445356e+17,9028.0,44933.0
49,881536004380872706,2017-07-02 15:32:16+00:00,Twitter for iPhone,"Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds. 14/10 paw-inspiring af 
(IG: puffie_the_chow) https://t.co/ghXBIIeQZF",10,10,a,pupper,,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,1,Samoyed,0.281463,True,Angora,0.272066,False,Persian Cat,0.114854,False,8.815360043808727e+17,13509.0,43812.0
50,881268444196462592,2017-07-01 21:49:04+00:00,Twitter for iPhone,Meet Elliot. He's a Canadian Forrest Pup. Unusual number of antlers for a dog. Sneaky tongue slip to celebrate #Canada150. 12/10 would pet https://t.co/cgwJwowTMC,10,10,Elliot,,,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,1,Tusker,0.473303,False,Indian Elephant,0.245646,False,Ibex,0.0556607,False,8.812684441964626e+17,4526.0,20680.0
51,880935762899988482,2017-06-30 23:47:07+00:00,Twitter for iPhone,This is Louis. He's crossing. It's a big deal. 13/10 h*ckin breathtaking https://t.co/D0wb1GlKAt,10,10,Louis,,,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,1,Street Sign,0.251801,False,Umbrella,0.115123,False,Traffic Light,0.0695338,False,8.809357628999885e+17,2357.0,15205.0
52,880872448815771648,2017-06-30 19:35:32+00:00,Twitter for iPhone,Ugh not again. We only rate dogs. Please don't send in well-dressed  floppy-tongued street penguins. Dogs only please. Thank you... 12/10 https://t.co/WiAMbTkDPf,10,10,,,,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,1,Pembroke,0.791416,True,Norwich Terrier,0.0613929,True,Chihuahua,0.0337257,True,8.808724488157716e+17,3227.0,18905.0
53,880465832366813184,2017-06-29 16:39:47+00:00,Twitter for iPhone,This is Bella. She had her first beach experience this morning. Complete success. 12/10 would perform a sandy boop https://t.co/4VsFysDmiw,10,10,Bella,,,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,1,Golden Retriever,0.913255,True,Labrador Retriever,0.0263286,True,Cocker Spaniel,0.00937082,True,8.804658323668132e+17,5254.0,25216.0
54,880221127280381952,2017-06-29 00:27:25+00:00,Twitter for iPhone,Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well https://t.co/fUod0tVmvK,10,10,Jesse,,,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1,Chihuahua,0.238525,True,Meerkat,0.104256,False,Clumber,0.0525802999999999,True,8.80221127280382e+17,3500.0,23872.0
55,880095782870896641,2017-06-28 16:09:20+00:00,Twitter for iPhone,Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho 11/10 https://t.co/HauE8M3Bu4,10,10,,,,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,1,Miniature Pinscher,0.120298,True,Rhodesian Ridgeback,0.106395,True,Beagle,0.106073,True,8.800957828708966e+17,3690.0,24561.0
56,879862464715927552,2017-06-28 00:42:13+00:00,Twitter for iPhone,This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 https://t.co/Qh5aEkRQm9,10,10,Romeo,,,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3,Basset,0.813507,True,Beagle,0.146654,True,Cocker Spaniel,0.00948502,True,8.798624647159276e+17,2946.0,19875.0
57,879492040517615616,2017-06-27 00:10:17+00:00,Twitter for iPhone,This is Bailey. He thinks you should measure ear length for signs of growth instead. 12/10 https://t.co/IxM9IMKQq8,10,10,Bailey,,,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,1,German Short-Haired Pointer,0.479896,True,Vizsla,0.1243529999999999,True,Bath Towel,0.0733202,False,8.794920405176156e+17,2652.0,20892.0
58,879415818425184262,2017-06-26 19:07:24+00:00,Twitter for iPhone,This is Duddles. He did an attempt. 13/10 someone help him (vid by Georgia Felici) https://t.co/UDT7ZkcTgY,10,10,Duddles,,,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,1,English Springer,0.383404,True,Boston Bull,0.134967,True,Cardigan,0.110481,True,8.794158184251843e+17,37732.0,93609.0
59,879376492567855104,2017-06-26 16:31:08+00:00,Twitter for iPhone,This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide. 12/10 would happily get blocked by https://t.co/0gOi601EAa,10,10,Jack,,,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,1,Tricycle,0.663601,False,Labrador Retriever,0.0334961,True,Pembroke,0.0188266,True,8.793764925678551e+17,2669.0,14993.0
60,879050749262655488,2017-06-25 18:56:45+00:00,Twitter for iPhone,This is Steven. He has trouble relating to other dogs. Quite shy. Neck longer than average. Tropical probably. 11/10 would still pet https://t.co/2mJCDEJWdD,10,10,Steven,,,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,1,Tabby,0.311861,False,Window Screen,0.169123,False,Egyptian Cat,0.132932,False,8.790507492626555e+17,3980.0,20005.0
61,879008229531029506,2017-06-25 16:07:47+00:00,Twitter for iPhone,This is Beau. That is Beau's balloon. He takes it everywhere. 13/10 would protect at all costs https://t.co/YDtpCjIPKN,10,10,Beau,,,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,1,Vizsla,0.960513,True,Miniature Pinscher,0.00943065,True,American Staffordshire Terrier,0.0087113,True,8.790082295310295e+17,2262.0,16929.0
62,878776093423087618,2017-06-25 00:45:22+00:00,Twitter for iPhone,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. 13/10 would love back #PrideMonth https://t.co/lNZwgNO4gS,10,10,Snoopy,puppo,,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,2,Italian Greyhound,0.734684,True,Whippet,0.1504869999999999,True,Ibizan Hound,0.0397246,True,8.787760934230876e+17,3472.0,17289.0
63,878281511006478336,2017-06-23 16:00:04+00:00,Twitter for iPhone,"Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho. Help him out below

https://t.co/245xJJElsY https://t.co/lUiQH219v6",10,10,Shadow,,,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,1,Basset,0.32042,True,Collie,0.215975,True,Appenzeller,0.1285069999999999,True,8.782815110064783e+17,1086.0,6857.0
